0	2
0	4
30	5
30	6
30	7
30	8
30	9
30	10
30	11
30	12
30	13
60	13
60	13
60	13
60	13
60	13
60	13
60	14
60	14
60	15
60	15
60	15
60	16
90	16
90	16
90	16
90	16
90	16
90	16
90	16
90	16
90	16
90	17
90	17
90	18
90	18
90	18
90	19
120	19
120	19
120	19
120	19
120	19
120	19
120	19
120	19
120	19
120	20
120	20
120	20
120	21
120	21
120	21
120	21
120	21
120	22
150	22
150	22
150	22
150	22
150	22
150	23
150	23
150	23
150	23
150	23
150	23
150	24
150	24
150	24
150	24
150	24
150	24
150	24
150	24
150	24
150	25
180	25
180	25
180	25
180	25
180	25
180	25
180	25
180	25
180	25
180	25
180	25
180	25
180	25
180	25
180	25
180	25
180	25
180	25
180	25
180	25
180	26
180	27
180	28
180	28
210	28
210	28
210	28
210	28
210	28
210	28
210	28
210	28
210	28
210	28
210	28
210	28
210	28
210	28
210	28
210	28
210	28
210	28
210	28
210	28
210	28
210	28
210	28
210	28
240	28
240	28
240	28
240	28
240	28
240	28
240	28
240	28
240	28
240	28
240	28
240	28
240	28
240	28
240	28
240	28
240	28
240	28
240	28
240	28
240	28
240	28
240	28
240	28
270	28
270	28
270	28
270	28
270	28
270	28
270	28
270	28
270	28
270	28
270	28
270	28
270	28
270	28
270	28
270	28
270	28
270	28
270	28
270	28
270	28
270	28
270	28
270	28
