0	2
30	3
30	4
60	4
60	4
60	5
90	6
90	7
90	8
90	8
90	8
90	9
90	9
120	9
120	9
120	9
120	10
120	10
120	10
120	10
120	10
150	10
150	10
150	10
150	10
150	10
150	10
150	10
150	10
150	11
180	12
180	13
180	13
180	13
180	13
180	13
180	13
180	14
180	14
180	14
180	14
180	15
180	15
210	15
210	16
210	16
210	17
210	18
210	18
210	18
210	18
210	18
210	19
210	19
210	20
210	20
210	20
210	20
210	20
210	20
210	20
210	21
240	21
240	21
240	21
240	21
240	21
240	21
240	21
240	21
240	22
240	22
240	22
240	22
240	22
240	22
240	22
240	22
240	22
240	22
240	22
240	23
240	23
270	23
270	23
270	23
270	23
270	23
270	23
270	23
270	23
270	23
270	23
270	23
270	24
270	24
270	24
270	24
270	24
270	24
270	24
270	24
270	24
270	24
270	24
270	25
